week,regional,rnc,cluster,cidade,cellname,count,covered_sites
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0102,1,NS01PBSPH05
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0103,2,"UPBSOB01,UPBSOBR1"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0152,1,NS01PBSPH05
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0153,2,"UPBSOB01,UPBSOBR1"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0503,2,"NS01PBSPH01,UPBSPH04"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SAPÉ,32S01PBSPH0553,2,"NS01PBSPH01,UPBSPH04"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0103,1,NS01PBSRI06
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0201,1,NS01PBSRI04
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0202,21,"UPBCRI01,UPBCRI02,UPBCRI03,UPBCRI04,UPBCRI05,UPBCRI07,UPBCRI08,UPBCRI09,UPBCRI10,UPBCRI11,UPBCRI12,UPBCRI13,UPBCRI20,UPBCRI26,WPBCRI01,WPBCRI02,WPBCRI05,WPBCRI08,WPBCRI11,WPBCRI20,WPBCRI26"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0203,1,NS01PBSRI05
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0402,1,NS01PBBEX01
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0403,2,"NS01PBSRI01,NS01PBSRI06"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0452,4,"NS01PBBEX01,NS01PBBEX03,UPBVAR12,WPBVAR12"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0453,2,"NS01PBSRI01,NS01PBSRI06"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0502,5,"UPBCRI04,UPBCRI07,UPBCRI11,UPBCRI12,WPBCRI11"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0552,5,"UPBCRI04,UPBCRI07,UPBCRI11,UPBCRI12,WPBCRI11"
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0601,1,NS01PBSRI01
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0651,1,NS01PBSRI01
34,NE,RNCPB01,PB-MATA_PARAIBANA,SANTA RITA,32S01PBSRI0652,1,NS01PBSRI02
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0102,1,NS01PBSZA02
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0103,1,NS01PBSZAR1
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0152,1,NS01PBSZA02
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0153,1,NS01PBSZAR1
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0303,2,"NS01PBSZA01,NS01PBSZAR1"
34,NE,RNCPB01,PB-SERTAO_PARAIBANO,SOUSA,32S01PBSZA0353,2,"NS01PBSZA01,NS01PBSZAR1"
34,NE,RNCPE04,PE-RE_ABREULIMA,ABREU E LIMA,32S01PEABU0101,1,UPEABU04
34,NE,RNCPE04,PE-RE_ABREULIMA,ABREU E LIMA,32S01PEABU0151,1,UPEABU04
34,NE,RNCPE04,PE-RE_ABREULIMA,ABREU E LIMA,32S01PEABU0253,1,NS01PEABU01
34,NE,RNCPE04,PE-RE_ABREULIMA,ABREU E LIMA,32S01PEABU0301,3,"NS01PEABU01,UPEABU04,UPEISS02"
34,NE,RNCPE04,PE-RE_ABREULIMA,ABREU E LIMA,32S01PEABU0303,5,"NS01PECGB01,NS01PECGB04,NS01PECGB06,NS01PECGB09,NS01PECGB12"
34,NE,RNCPE04,PE-SERTAO,ARARIPINA,32S01PEARR0151,1,NS01PEARR02
34,NE,RNCPE04,PE-SERTAO,ARARIPINA,32S01PEARR0253,1,NS01PEARR01
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0101,1,NS01PEBEZ03
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0102,1,NS01PEBEZ05
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0151,1,NS01PEBEZ03
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0203,1,NS01PEBEZ03
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0303,2,"NS01PEBEZ01,NS01PEBEZ05"
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0353,2,"NS01PEBEZ01,NS01PEBEZ05"
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0501,2,"NS01PEBEZ01,NS01PEBEZ03"
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZ0551,2,"NS01PEBEZ01,NS01PEBEZ03"
34,NE,RNCPE04,PE-AGRESTE,BEZERROS,32S01PEBEZR102,7,"UPECRU02,UPECRU05,UPECRU10,UPECRU13,UPECRU16,UPECRU21,UPECRU40"
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,32S01PEBJM0102,1,NS01PEBJM06
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,32S01PEBJM0103,1,NS01PEBJM03
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,32S01PEBJM0152,1,NS01PEBJM06
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,32S01PEBJM0601,1,NS01PEBJM01
34,NE,RNCPE04,PE-AGRESTE,BELO JARDIM,32S01PEBJM0651,1,NS01PEBJM01
34,NE,RNCPE04,PE-AGRESTE,BONITO,32S01PEBNO0102,1,UPEBGB01
34,NE,RNCPE04,PE-AGRESTE,BONITO,32S01PEBNO0152,1,UPEBGB01
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEBOV2202,11,"UPEBOV23,UPEJBO02,UPEJBO04,UPEJBO07,UPEJBO10,UPEJBO11,UPEJBO14,UPEJBO18,UPEJBO23,WPEJBO07,WPEJBO14"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,32S01PEBOV4501,4,"NS01PEBOV44,NS01PEBOV49,UPEBOV10,UPEBOV11"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,32S01PEBOV4551,4,"NS01PEBOV44,NS01PEBOV49,UPEBOV10,UPEBOV11"
34,NE,RNCPE04,PE-RE_BVIAGEM1,RECIFE,32S01PEBOV4553,5,"NS01PEBOV13,NS01PEBOV47,UPEBOV08,UPEBOV24,UPEBOV41"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEBOV4602,3,"NS01PEBOV22,UPEBOV23,UPEJBO04"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEBOV4652,3,"NS01PEBOV22,UPEBOV23,UPEJBO04"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,32S01PEBVT0801,3,"NS01PEEPH37,UPEBVT12,UPEEPH11"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,32S01PEBVT0851,3,"NS01PEEPH37,UPEBVT12,UPEEPH11"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,32S01PEBVT3101,7,"NS01PEBVT40,NS01PEEPH38,NS01PEEPH43,UPEBVT11,UPEBVT12,UPEEPH02,UPEEPH25"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,32S01PEBVT3902,2,"UPEBVT21,UPEIPS06"
34,NE,RNCPE04,PE-RE_CENTRO,RECIFE,32S01PEBVT3952,2,"UPEBVT21,UPEIPS06"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0302,5,"NS01PECAA04,NS01PECAA11,NS01PEPLH01,UPECAA02,UPECAA90"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0303,1,UPELAC01
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0352,5,"NS01PECAA04,NS01PECAA11,NS01PEPLH01,UPECAA02,UPECAA90"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0353,1,UPELAC01
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0401,6,"NS01PECAA05,NS01PENZM01,NS01PENZM02,NS01PENZM03,UPECAA01,UPETHM01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0402,1,UPECAA90
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0403,2,"NS01PECAA03,UPECAA01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0503,4,"NS01PECAA03,NS01PECAA04,NS01PECAA11,UPECAA01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0551,1,UPEBOS01
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0552,3,"NS01PECAA08,NS01PEPLH01,UPECAA02"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0553,4,"NS01PECAA03,NS01PECAA04,NS01PECAA11,UPECAA01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0801,4,"NS01PENZM01,NS01PENZM02,NS01PENZM03,UPETHM01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0802,1,UPECAA02
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0851,4,"NS01PENZM01,NS01PENZM02,NS01PENZM03,UPETHM01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA0852,1,UPECAA02
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA1101,1,NS01PECAA03
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA1102,5,"NS01PECAA04,NS01PECAA05,NS01PECAA08,NS01PENZM02,UPETHM01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA1103,2,"NS01PEPLH01,UPECAA90"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA1151,1,NS01PECAA03
34,NE,RNCPE04,PE-ZONA_DA_MATA,CARPINA,32S01PECAA1153,2,"NS01PEPLH01,UPECAA90"
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBO0353,1,NS01PECBO01
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBO0402,1,NS01PECBO01
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBOR401,1,UPECBO11
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBOR402,1,NS01PECBO03
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBOR451,3,"UPECBO11,UPECBOR7,WPECBOR7"
34,NE,RNCPE04,PE-LITORAL_SUL,CABO DE SANTO AGOSTINHO,32S01PECBOR452,1,NS01PECBO03
34,NE,RNCPE04,PE-AGRESTE,CAMOCIM DE SÃO FÉLIX,32S01PECFX0102,2,"NS01PEBNO01,UPEBGB01"
34,NE,RNCPE04,PE-AGRESTE,CAMOCIM DE SÃO FÉLIX,32S01PECFX0103,1,UPESQM01
34,NE,RNCPE04,PE-AGRESTE,CAMOCIM DE SÃO FÉLIX,32S01PECFX0152,1,UPEBGB01
34,NE,RNCPE04,PE-AGRESTE,CAMOCIM DE SÃO FÉLIX,32S01PECFX0153,1,UPESQM01
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0103,3,"NS01PECGB02,NS01PECGB12,UPECGB07"
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0401,1,UPEISS90
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0402,2,"NS01PECGB01,NS01PECGB06"
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0403,1,NS01PESDM05
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0451,1,UPEISS90
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0452,1,NS01PECGB06
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB0453,1,NS01PESDM05
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB1201,1,NS01PECGB01
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB1202,2,"UPECGB03,UPECGB10"
34,NE,RNCPE04,PE-RE_CAMARAGIBE,CAMARAGIBE,32S01PECGB1203,2,"NS01PESDM02,UPECGB07"
34,NE,RNCPE04,PE-ZONA_DA_MATA,CHÃ DE ALEGRIA,32S01PECHG0101,1,NS01PEPLH01
34,NE,RNCPE04,PE-ZONA_DA_MATA,CHÃ DE ALEGRIA,32S01PECHG0103,1,UPEGGT02
34,NE,RNCPE04,PE-ZONA_DA_MATA,CHÃ DE ALEGRIA,32S01PECHG0153,1,UPEGGT02
34,NE,RNCPE04,PE-CARUARU,CARUARU,32S01PECRU4902,1,UPECRU15
34,NE,RNCPE04,PE-CARUARU,CARUARU,32S01PECRU4952,1,UPECRU15
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAA0302,1,NS01PEEAA04
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAA0351,1,NS01PEEAA05
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAA0352,1,NS01PEEAA04
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAA0403,1,NS01PEEAA03
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAA0453,1,NS01PEEAA03
34,NE,RNCPE04,PE-ZONA_DA_MATA,ESCADA,32S01PEEAAR202,1,NS01PERBE01
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0101,1,NS01PEGOI07
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0151,1,NS01PEGOI07
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0302,2,"NS01PEGOI01,NS01PEGOI08"
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,32S01PEGOI0401,1,UPBPMU01
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,32S01PEGOI0602,3,"NS01PEGOI05,UPEIMC02,UPEIMC03"
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,32S01PEGOI0603,1,NS01PEGOIR1
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,32S01PEGOI0652,3,"NS01PEGOI05,UPEIMC02,UPEIMC03"
34,NE,RNCPE04,PE-LITORAL_NORTE,GOIANA,32S01PEGOI0653,1,NS01PEGOIR1
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0702,1,NS01PEGOI01
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0703,2,"NS01PEGOI03,UPECDD01"
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0752,1,NS01PEGOI01
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0753,1,NS01PEGOI03
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0803,3,"NS01PEGOI01,NS01PEGOI03,NS01PEGOI07"
34,NE,RNCPE04,PE-ZONA_DA_MATA,GOIANA,32S01PEGOI0853,3,"NS01PEGOI01,NS01PEGOI03,NS01PEGOI07"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0101,3,"NS01PEGUS03,NS01PEGUS05,UPECOW24"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0102,1,NS01PEGUS04
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0103,2,"NS01PEGUS02,WPEGUS06"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0151,3,"NS01PEGUS03,NS01PEGUS05,UPECOW24"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0152,1,NS01PEGUS04
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0153,2,"NS01PEGUS02,WPEGUS06"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0201,2,"UPECOW24,UPEGUS08"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0202,1,WPEGUS06
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0203,1,NS01PEGUS03
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0251,2,"UPECOW24,UPEGUS08"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0252,1,WPEGUS06
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0253,1,NS01PEGUS03
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0302,2,"NS01PEGUS04,NS01PEGUS05"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0303,4,"NS01PEGUS02,UPECOW24,UPEGUS08,WPEGUS06"
34,NE,RNCPE04,PE-AGRESTE,GARANHUNS,32S01PEGUS0503,2,"UPECOW24,UPEGUS08"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0102,6,"NS01PEGVT04,NS01PEGVT08,NS01PEGVT09,NS01PEGVT11,UPEGVT02,UPEGVT07"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0152,6,"NS01PEGVT04,NS01PEGVT08,NS01PEGVT09,NS01PEGVT11,UPEGVT02,UPEGVT07"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0502,3,"NS01PEGVT09,NS01PEGVT11,UPEGVT02"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0503,1,UPEGVT03
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0552,3,"NS01PEGVT09,NS01PEGVT11,UPEGVT02"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0553,1,UPEGVT03
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0801,1,NS01PEGVT04
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0802,1,NS01PEGVT11
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0901,3,"NS01PEGVT05,NS01PEGVT08,NS01PEGVT11"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0902,4,"NS01PEGVT01,NS01PEGVT04,UPEGVT02,UPEGVT07"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0951,3,"NS01PEGVT05,NS01PEGVT08,NS01PEGVT11"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT0952,4,"NS01PEGVT01,NS01PEGVT04,UPEGVT02,UPEGVT07"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT1102,2,"NS01PEGVT08,UPEGVT07"
34,NE,RNCPE04,PE-AGRESTE,GRAVATÁ,32S01PEGVT1152,2,"NS01PEGVT08,UPEGVT07"
34,NE,RNCPE04,PB-MATA_PARAIBANA,ITAMBÉ,32S01PEIBE0101,1,UPBPFG02
34,NE,RNCPE04,PB-MATA_PARAIBANA,ITAMBÉ,32S01PEIBE0102,1,NS01PEIBE02
34,NE,RNCPE04,PB-MATA_PARAIBANA,ITAMBÉ,32S01PEIBE0151,1,UPBPFG02
34,NE,RNCPE04,PB-MATA_PARAIBANA,ITAMBÉ,32S01PEIBE0152,1,NS01PEIBE02
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ0101,1,NS01PEIPJ04
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ0151,1,NS01PEIPJ04
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ0402,1,NS01PEIPJ01
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ0452,1,NS01PEIPJ01
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ1102,2,"UPEIPJ06,UPEIPJ09"
34,NE,RNCPE04,PE-LITORAL_SUL,IPOJUCA,32S01PEIPJ1103,1,UPEIPJR2
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEIPS3001,3,"NS01PEIPS18,NS01PEIPS32,NS01PEIPS40"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEIPS3003,3,"UPEBOV01,UPEBOV03,UPEBOV36"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEIPS3051,6,"NS01PEIPS18,NS01PEIPS32,NS01PEIPS33,NS01PEIPS36,NS01PEIPS40,UPEIPS10"
34,NE,RNCPE04,PE-RE_BVIAGEM2,RECIFE,32S01PEIPS3053,3,"UPEBOV01,UPEBOV03,UPEBOV36"
34,NE,RNCPE04,PE-RE_IBURA,RECIFE,32S01PEIPS3502,2,"NS01PEJBO40,UPEIPS03"
34,NE,RNCPE04,PE-RE_IBURA,RECIFE,32S01PEIPS3552,2,"NS01PEJBO40,UPEIPS03"
34,NE,RNCPE04,PE-ZONA_DA_MATA,ITAQUITINGA,32S01PEIQW0201,1,UPECDD01
34,NE,RNCPE04,PE-ZONA_DA_MATA,ITAQUITINGA,32S01PEIQW0203,1,UPEIQW01
34,NE,RNCPE04,PE-ZONA_DA_MATA,ITAQUITINGA,32S01PEIQW0253,1,UPEIQW01
34,NE,RNCPE04,PE-LITORAL_NORTE,ITAPISSUMA,32S01PEITS0101,1,NS01PEGOIR1
34,NE,RNCPE04,PE-LITORAL_NORTE,ITAPISSUMA,32S01PEITS0151,1,NS01PEGOIR1
34,NE,RNCPE04,PE-LITORAL_NORTE,ITAPISSUMA,32S01PEITS0153,1,UPEITS03
34,NE,RNCPE04,PE-RE_IBURA,RECIFE,32S01PEJBO4002,1,UPEIPS27
34,NE,RNCPE04,PE-AGRESTE,JOÃO ALFREDO,32S01PEJFD0103,1,UPEPSS01
34,NE,RNCPE04,PE-AGRESTE,JUPI,32S01PEJUI0101,1,UPELJD01
34,NE,RNCPE04,PE-AGRESTE,JUPI,32S01PEJUI0151,1,UPELJD01
34,NE,RNCPE04,PE-AGRESTE,LIMOEIRO,32S01PELIO0102,1,UPELIO02
34,NE,RNCPE04,PE-AGRESTE,LIMOEIRO,32S01PELIO0152,1,UPELIO02
34,NE,RNCPE04,PE-RE_CORDEIRO,RECIFE,32S01PEMDL2802,3,"NS01PEIPS34,NS01PEIPS38,UPEIPS13"
34,NE,RNCPE04,PE-RE_CORDEIRO,RECIFE,32S01PEMDL2852,3,"NS01PEIPS34,NS01PEIPS38,UPEIPS13"
34,NE,RNCPE04,PE-RE_CORDEIRO,RECIFE,32S01PEMDL2951,3,"NS01PEMDL38,UPEMDL01,UPEMDL06"
34,NE,RNCPE04,PE-RE_CORDEIRO,RECIFE,32S01PEMDL2953,1,UPECGB05
34,NE,RNCPE04,PE-RE_DOISIRMAOS,RECIFE,32S01PEMDL3703,1,UPECGB03
34,NE,RNCPE04,PE-RE_DOISIRMAOS,RECIFE,32S01PEMDL3753,3,"NS01PECGB02,UPECGB03,UPECGB10"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1001,1,UPENDT02
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1002,6,"NS01PENDT24,NS01PENDT25,UPEEPH01,UPEEPH11,UPENDT13,UPEOLD01"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1051,1,UPENDT02
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1052,6,"NS01PENDT24,NS01PENDT25,UPEEPH01,UPEEPH11,UPENDT13,UPEOLD01"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1701,5,"NS01PENDT10,NS01PENDT24,UPENDT02,UPENDT08,UPEOLD01"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1703,2,"UPENDT03,UPENDT15"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1751,5,"NS01PENDT10,NS01PENDT24,UPENDT02,UPENDT08,UPEOLD01"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1753,5,"NS01PECGB09,UPECGB03,UPENDT03,UPENDT07,UPENDT15"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT1953,1,NS01PENDT17
34,NE,RNCPE04,PE-RE_CASAFORTE,RECIFE,32S01PENDT2203,8,"NS01PECGB09,NS01PEMDL37,NS01PEMDL38,UPECGB03,UPECGB05,UPECGB10,UPEMDL13,UPENDT07"
34,NE,RNCPE04,PE-RE_CASAFORTE,RECIFE,32S01PENDT2253,8,"NS01PECGB09,NS01PEMDL37,NS01PEMDL38,UPECGB03,UPECGB05,UPECGB10,UPEMDL13,UPENDT07"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2401,5,"UPEOLD01,UPEOLD04,UPEOLD08,UPEOLD15,UPEOLD28"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2402,3,"UPEEPH01,UPEEPH11,UPENDT13"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2403,5,"NS01PENDT05,NS01PENDT10,NS01PENDT19,NS01PENDT23,UPENDT02"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2451,5,"UPEOLD01,UPEOLD04,UPEOLD08,UPEOLD15,UPEOLD28"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2452,3,"UPEEPH01,UPEEPH11,UPENDT13"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT2453,20,"NS01PEMDL32,NS01PEMDL37,NS01PEMDL38,NS01PENDT05,NS01PENDT10,NS01PENDT17,NS01PENDT19,NS01PENDT22,NS01PENDT23,NS01PENDT31,UPEEPH05,UPEEPH16,UPEMDL01,UPEMDL06,UPEMDL13,UPENDT02,UPENDT03,UPENDT06,UPENDT07,UPENDT15"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT3101,2,"UPENDT01,UPENDT16"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT3151,2,"UPENDT01,UPENDT16"
34,NE,RNCPE04,PE-RE_NDESCOBERTA,RECIFE,32S01PENDT3153,2,"UPENDT03,UPENDT15"
