baseline_date,datetime,id,get_enodeb_name,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-23,2017-11-22 21:08:50,enodeb_baseline,EBAFSA35,6,CELLALGOSWITCH,ULSCHSWITCH,ULENHANCEDSRSCHSWITCH-1,IMICSWITCH-0&MBRULSCHSWITCH-0&PRACHRBREUSESWITCH-0&PREALLOCATIONSWITCH-1&PUSCHDTXSCHOPTSWITCH-0&PUSCHDTXSWITCH-1&PUSCHUSEPUCCHRBSWITCH-0&SCHEDULERCTRLPOWERSWITCH-0&SINRADJUSTSWITCH-1&SMARTPREALLOCATIONSWITCH-0&SPSSCHSWITCH-0&SRSCHDATAADPTSW-1&TTIBUNDLINGSWITCH-0&UEAMBRULSCHSWITCH-0&ULENHANCEDDOPPLERSWITCH-0&ULENHANCEDFSSSWITCH-1&ULENHANCEDSRSCHSWITCH-0&ULFSSALGOSWITCH-1&ULFSSUSERTHDSTSWITCH-0&ULIBLERADJUSTSWITCH-0&ULIICSALGOSWITCH-0&ULINTERFFSSSWITCH-0&ULLAST2RETRANSSCHOPTSWITCH-0&ULMBRCTRLSWITCH-0&ULMINGBRSWITCH-0&ULRAUSERSCHOPTSW-0&ULSMALLRBSPECTRALEFFOPTSW-0&ULVMIMOSWITCH-0," MOD CELLALGOSWITCH:LocalCELLID=6,ULSCHSWITCH=UlEnhancedSrSchSwitch-1;{S01BAFSA35}",f,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,2,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,HighOrderVMIMOSwitch-0&ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0&VMIMOReduceMCSRiseRBSwitch-0&VoLTEUeVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=2,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{EPEEPH25}",f,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,1,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,HighOrderVMIMOSwitch-0&ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0&VMIMOReduceMCSRiseRBSwitch-0&VoLTEUeVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=1,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{EPEEPH25}",f,NOK
2017-11-23,2017-11-23 00:01:01,enodeb_baseline,EPEEPH25,0,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,HighOrderVMIMOSwitch-0&ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0&VMIMOReduceMCSRiseRBSwitch-0&VoLTEUeVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=0,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{EPEEPH25}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,12,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=12,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,13,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=13,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,14,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=14,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,8,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=8,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,9,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=9,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:54:21,enodeb_baseline,EMSCPE65,10,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=10,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{ES01MSCPE65}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,4,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=4,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,5,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=5,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,6,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=6,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,8,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=8,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,9,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=9,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBACAR12,10,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=10,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BACAR12}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,5,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=5,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,8,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=8,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,9,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=9,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,10,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=10,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,4,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=4,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:18:21,enodeb_baseline,EBAVCT22,6,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,ImIcSwitch-0&MbrUlSchSwitch-0&PrachRbReuseSwitch-0&PreAllocationSwitch-0&PuschDtxSchOptSwitch-0&PuschDtxSwitch-1&PuschUsePucchRbSwitch-0&SchedulerCtrlPowerSwitch-0&SinrAdjustSwitch-1&SmartPreAllocationSwitch-0&SpsSchSwitch-0&SrSchDataAdptSw-1&TtiBundlingSwitch-0&ULFSSAlgoSwitch-1&UeAmbrUlSchSwitch-0&UlEnhancedDopplerSwitch-0&UlEnhancedFssSwitch-1&UlEnhancedSrSchSwitch-1&UlFssUserThdStSwitch-0&UlIblerAdjustSwitch-0&UlIicsAlgoSwitch-0&UlInterfFssSwitch-0&UlLast2RetransSchOptSwitch-0&UlMbrCtrlSwitch-0&UlMinGbrSwitch-0&UlRaUserSchOptSw-0&UlSmallRBSpectralEffOptSw-0&UlVmimoSwitch-0," MOD CELLALGOSWITCH: LOCALCELLID=6,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01BAVCT22}",f,NOK
2017-11-23,2017-11-22 21:11:47,enodeb_baseline,EALBDG01,0,CELLALGOSWITCH,ULSCHSWITCH,SchedulerCtrlPowerSwitch-1,IMICSWITCH-0&MBRULSCHSWITCH-0&PRACHRBREUSESWITCH-0&PREALLOCATIONSWITCH-0&PUSCHDTXSCHOPTSWITCH-0&PUSCHDTXSWITCH-1&PUSCHUSEPUCCHRBSWITCH-0&SCHEDULERCTRLPOWERSWITCH-0&SINRADJUSTSWITCH-1&SMARTPREALLOCATIONSWITCH-0&SPSSCHSWITCH-0&SRSCHDATAADPTSW-1&TTIBUNDLINGSWITCH-0&UEAMBRULSCHSWITCH-0&ULENHANCEDDOPPLERSWITCH-0&ULENHANCEDFSSSWITCH-1&ULENHANCEDSRSCHSWITCH-1&ULFSSALGOSWITCH-1&ULFSSUSERTHDSTSWITCH-0&ULIBLERADJUSTSWITCH-0&ULIICSALGOSWITCH-0&ULINTERFFSSSWITCH-0&ULLAST2RETRANSSCHOPTSWITCH-0&ULMBRCTRLSWITCH-0&ULMINGBRSWITCH-0&ULRAUSERSCHOPTSW-0&ULSMALLRBSPECTRALEFFOPTSW-0&ULVMIMOSWITCH-0," MOD CELLALGOSWITCH: LOCALCELLID=0,ULSCHSWITCH=SchedulerCtrlPowerSwitch-1;{S01ALBDG01}",f,NOK
