"week";"cellname";"REGIONAL";"count";"covered_sites"
13;"UDFSQN18G";"CO";39;"UDFCOW02,UDFCOW04,UDFCOW06,UDFCOW07,UDFCOW08,UDFCOW09,UDFCOWCC,UDFSQN11,UDFSQN26,UDFSQN41,UDFSQN54,UDFSQN92,UDFSQNI2,UDFSQNI3,UDFSQNI8,UDFSQNX3,UDFSQS01,UDFSQS13,UDFSQS36,UDFSQS45,UDFSQS49,UDFSQS58,UDFSQS62,UDFSQS69,UDFSQS80,UDFSQS96,UDFSQSI3,UDFSQSI4,UDFSQSI7,UDFSQSI8,UDFSQSIC,UDFSQSID,UDFSQSIE,UDFSQSIH,UDFSQSIK,WDFSQN11,WDFSQN92,WDFSQS45,WDFSQS69"
13;"UDFGMA05F";"CO";2;"UDFGMA06,UDFGMA28"
14;"UDFGMA19A";"CO";6;"UDFTAG10,UDFTAG16,UDFTAG39,UDFTAG59,UDFTAG80,WDFTAG39"
6;"UDFGMA03I";"CO";1;"UDFGMA42"
7;"UDFTAG10G";"CO";10;"UDFTAG16,UDFTAG19,UDFTAG35,UDFTAG36,UDFTAG59,UDFTAG80,UDFTAG85,UDFTAG87,UDFTAGA5,UDFTAGI2"
9;"UGOGNA38G";"CO";1;"UGOGNA0E"
13;"UPRCSF09A";"PRSC";1;"UPRCCE14"
13;"UCECUC07I";"NE";1;"UCECUC17"
10;"UBASMF13B";"BASE";2;"UBASMF11,UBASMF19"
14;"UBAALG01C";"BASE";1;"UBAALG04"
8;"UGOALS08E";"CO";1;"UGOALS21"
10;"UPRMOS09A";"PRSC";1;"UPRMOS04"
6;"UDFSQS0LN";"CO";9;"UDFGMA09,UDFGMA18,UDFSQS0H,UDFSQS18,UDFSQS27,UDFSQS35,UDFSQS66,UDFSQS81,UDFSQSIF"
8;"UDFSQS1EN";"CO";5;"UDFSQS0B,UDFSQS26,UDFSQSA3,UDFSQSD0,WDFSQS26"
14;"UGOMIH01N";"CO";1;"UGOMIH03"
10;"UPITER48E";"NE";2;"UPITER08,UPITER94"
12;"UMGSLZ02O";"MG";2;"UMGSLZ01,UMGSLZ09"
12;"UDFSQS63A";"CO";2;"UDFGMA09,UDFSQSX4"
6;"UGOACG26A";"CO";2;"UGOACG16,UGOACG45"
8;"UPEPTA05A";"NE";1;"UPEPTA01"
7;"UPENDT07K";"NE";1;"UPECGB03"
11;"UPEOLD17F";"NE";3;"UPEOLD06,UPEOLD08,UPEOLD11"
11;"UMGULA11I";"MG";1;"UMGULA04"
8;"UPEJBO36A";"NE";2;"UPEJBO01,WPEJBO01"
13;"UALIBG01K";"NE";1;"UALIBG90"
13;"UBAITA23C";"BASE";4;"UBAITA04,UBAITA18,UBAITA20,UBAITAI4"
14;"UPBCRI04N";"NE";4;"UPBCRI03,UPBCRI10,UPBCRI26,WPBCRI26"
11;"UGOVPI05A";"CO";2;"UGOVPI04,UGOVPI08"
13;"UPBQUS01A";"NE";1;"UPBCGE09"
12;"UBAIBU21B";"BASE";1;"UBAIBU02"
12;"UPENDT10I";"NE";1;"UPENDT02"
12;"UGOGNA70M";"CO";2;"UGOGNA0L,UGOGNA1D"
8;"UDFGMA38F";"CO";1;"UDFGMA82"
11;"UDFSQS0MN";"CO";5;"UDFSQS0H,UDFSQS0L,UDFSQS67,UDFSQS68,UDFSQSD3"
6;"UPEGOI06F";"NE";1;"UPEGOI05"
11;"URNCAY04J";"NE";1;"URNCAY02"
14;"UMGBRT150";"MG";2;"UMGBRT06,UMGBRT24"
12;"UACRBO10M";"CO";1;"UACRBO19"
13;"UPBCGE08M";"NE";2;"UPBCGE01,UPBCGE24"
11;"UCEALD27U";"NE";2;"UCEALD07,UCECEN02"
7;"UDFGMA30K";"CO";1;"UDFGMAR1"
11;"UDFTAG09B";"CO";2;"UDFTAG74,UDFTAGR2"
11;"UDFCOW02N";"CO";24;"UDFCOW06,UDFCOW07,UDFCOW08,UDFCOW09,UDFCOWCC,UDFSQN26,UDFSQN41,UDFSQN54,UDFSQN92,UDFSQNI2,UDFSQNI3,UDFSQNI8,UDFSQNX3,UDFSQS01,UDFSQS36,UDFSQS62,UDFSQSI3,UDFSQSI4,UDFSQSI7,UDFSQSIC,UDFSQSID,UDFSQSIE,UDFSQSIH,WDFSQN92"
6;"UMGJZF120";"MG";1;"UMGJZF54"
6;"UMTCBA33B";"CO";1;"UMTCBA74"
13;"UDFSQSD3K";"CO";25;"UDFTAG02,UDFTAG03,UDFTAG10,UDFTAG13,UDFTAG14,UDFTAG16,UDFTAG19,UDFTAG30,UDFTAG31,UDFTAG35,UDFTAG36,UDFTAG39,UDFTAG41,UDFTAG55,UDFTAG56,UDFTAG59,UDFTAG68,UDFTAG80,UDFTAG85,UDFTAG87,UDFTAGA4,UDFTAGA5,UDFTAGI1,UDFTAGI2,WDFTAG39"
11;"UDFPADR2J";"CO";1;"UDFPADR4"
6;"UDFSQS0HO";"CO";1;"UDFTAG10"
11;"UMGPLA02K";"MG";2;"UMGPAM27,UMGPLA04"
8;"UCECCM02A";"NE";1;"UCECCM04"
14;"UBACAR28C";"BASE";2;"UBACAR11,UBACAR22"
8;"UCESOL16B";"NE";3;"UCESOL01,UCESOL12,UCESOL14"
9;"UDFGMA35N";"CO";1;"UDFGMA37"
11;"UPECRU12C";"NE";3;"UPECRU07,UPECRU14,UPECRU39"
8;"WDFTAG11I";"CO";6;"UDFSQS0C,UDFSQS0M,UDFTAG08,UDFTAG51,UDFTAG92,WDFTAG92"
10;"UPEGVT11A";"NE";1;"UPEGVT05"
7;"UDFSQN08O";"CO";2;"UDFSQN31,UDFSQSB4"
6;"UDFTAG71O";"CO";1;"UDFTAG95"
14;"UGOACG36F";"CO";2;"UGOACG01,UGOACG24"
13;"UMGBDP032";"MG";1;"UMGBDP02"
7;"UCETBL01C";"NE";1;"UCETBL02"
7;"UGORVD07C";"CO";1;"UGORVD37"
10;"UMSCMA02K";"CO";1;"UMSCMA10"
11;"UMSCPE79B";"CO";1;"UMSCPE08"
8;"UCEAER16N";"NE";1;"UCEAER12"
12;"UDFSQS80G";"CO";9;"UDFSQS0T,UDFSQS24,UDFSQS49,UDFSQS62,UDFSQS69,UDFSQSI8,UDFSQSIK,WDFSQS24,WDFSQS69"
7;"UMGPAM27J";"MG";1;"UMGPAMI3"
8;"USCBNU17A";"PRSC";1;"USCBNU28"
7;"UDFSQN44O";"CO";1;"UDFSQN42"
6;"UGOGNA82E";"CO";1;"UGOGNAR1"
14;"UESBSF02K";"ES";1;"UESBSF01"
13;"UPITER62M";"NE";1;"UPITER17"
9;"UDFSQSX2G";"CO";7;"UDFGMA08,UDFGMA09,UDFGMA18,UDFGMA81,UDFSQS0P,UDFSQSA6,UDFSQSX4"
12;"UGOACG20E";"CO";1;"UGOACG03"
7;"UGOGNA0JN";"CO";4;"UGOGNA3T,UGOGNA92,UGOGNAA7,WGOGNA92"
9;"UPBPOS02A";"NE";1;"UPBPOS03"
9;"UCEAER04F";"NE";1;"UCECEN06"
11;"UGOTDA08A";"CO";1;"UGOGNA0U"
8;"UPRMGA20A";"PRSC";2;"UPRMGA18,UPRMGA24"
7;"UDFSQS60G";"CO";5;"UDFSQS0Q,UDFSQS17,UDFSQS44,UDFSQS68,WDFSQS44"
10;"UMTVAZ25B";"CO";2;"UMTVAZ10,UMTVAZ21"
9;"UMGVSPR12";"MG";1;"UMGVSP02"
11;"UGOABG02B";"CO";1;"UGOGNA80"
14;"UPITER75K";"NE";1;"UPITER20"
12;"UMGRRE01N";"MG";1;"UMGRRE02"
13;"UGOANS31F";"CO";1;"UGOANS74"
11;"UGOLZA01G";"CO";3;"UGOLZA04,UGOLZA18,WGOLZA04"
12;"URNALC09J";"NE";6;"URNALC12,URNLNV04,URNLNV10,URNLNVI2,URNPTR02,WRNLNV10"
14;"UROPVO60C";"CO";3;"UROPVO11,UROPVO23,WROPVO23"
8;"UMGPOA08O";"MG";1;"UMGPOA05"
14;"UMGBET032";"MG";1;"UMGBET09"
7;"USCRSL08B";"PRSC";4;"USCRSL01,USCRSL04,USCRSL05,USCRSL09"
10;"UBAMJOR6C";"BASE";2;"UBACAR26,UBACARR9"
11;"UBAIBU09I";"BASE";1;"UBAIBU12"
13;"UTOPMJ04K";"CO";2;"UTOPMJ07,WTOPMJ07"
11;"UMGOUP14I";"MG";1;"UMGPAM01"
13;"UMGULA201";"MG";1;"UMGULA30"
8;"UGOGNA0DO";"CO";2;"UGOGNA85,UGOGNAD1"
11;"UMGPLA010";"MG";1;"UMGPLA03"
10;"UMSCMA02G";"CO";2;"UMSCMA05,UMSCMA10"
7;"UGOSHG02K";"CO";2;"UGOSHG01,UGOSHG07"
6;"URNPIM07C";"NE";4;"URNPIM06,URNPIM08,URNPIM12,URNPIM18"
7;"UMGRBN04J";"MG";1;"UMGRBN07"
7;"UPRPNS04C";"PRSC";3;"UPRCCJ15,UPRPNS03,UPRPNS08"
6;"UTOGUR03G";"CO";4;"UTOGUR01,UTOGUR04,UTOGUR06,UTOGUR12"
10;"UBACAR36C";"BASE";2;"UBACAR08,UBALFS19"
9;"UDFSQS0JE";"CO";8;"UDFSQN26,UDFSQNI3,UDFSQNI8,UDFSQS13,UDFSQS46,UDFSQS96,UDFSQSB2,UDFSQSIC"
13;"UGOANS71F";"CO";1;"UGOANS63"
9;"UBAITA02C";"BASE";2;"UBAITA32,UBAITAI2"
7;"UDFSQN02O";"CO";7;"CDFSQNIA,KDFSQNIA,UDFSQN23,UDFSQN39,UDFSQNI6,UDFSQNIA,WDFSQNIA"
9;"USCPAC08B";"PRSC";1;"USCPAC06"
11;"UGOGNA3TE";"CO";3;"UGOGNA0N,UGOGNA91,UGOGNAI9"
13;"UPBCGE33A";"NE";1;"UPBCGE04"
10;"UCEALD13C";"NE";1;"UCEEDS03"
8;"UMGVAR09J";"MG";1;"UMGVAR05"
12;"UBACAB28K";"BASE";3;"UBACAB06,UBACAB23,UBACAB24"
13;"UESARZ05O";"ES";1;"UESARZ02"
12;"UGONGM02F";"CO";2;"UGONGM03,UGONGM07"
10;"UMGSSP012";"MG";1;"UMGSSP02"
12;"UPBCRI04E";"NE";2;"UPBCRI05,WPBCRI05"
8;"UPECOW21C";"NE";5;"UPEBVT01,UPEBVT05,UPEBVT16,UPEBVT17,UPEBVT18"
10;"WMSTLS10M";"CO";1;"UMSTLS16"
6;"UPBCGE12J";"NE";4;"UPBCGE08,UPBCGE11,UPBCGE14,UPBCGEI1"
13;"UMGFOR01I";"MG";1;"UMGFOR02"
11;"UGOGNA2PG";"CO";3;"UGOGNA0W,UGOGNA41,UGOGNA4C"
12;"UMSCMA02M";"CO";1;"UMSCMA04"
12;"UPEPUI15A";"NE";1;"UPEPUI02"
10;"UMTCBA63O";"CO";2;"UMTCBA08,UMTCBA46"
6;"UBAITL02K";"BASE";1;"UBAITL01"
6;"UPEGOI01E";"NE";1;"UPEGOI07"
12;"UGOANS31G";"CO";2;"UGOANS11,WGOANS11"
11;"UGOGNA91O";"CO";2;"UGOGNA0N,UGOGNAI9"
13;"UDFSQN97C";"CO";6;"UDFSQN18,UDFSQN26,UDFSQS13,UDFSQS46,UDFSQSB2,UDFSQSIC"
9;"UMGMUR061";"MG";1;"UMGMUR04"
7;"UMTCBA79E";"CO";1;"UMTCBA08"
6;"UCEHZT02G";"NE";1;"UCEHZT12"
13;"UMGOBR040";"MG";1;"UMGOBR01"
8;"UROJIP04K";"CO";1;"UROJIP11"
12;"UBAITA24E";"BASE";1;"UBACAJ11"
10;"UCEAER10K";"NE";1;"UCEAER11"
8;"UMTCGI04G";"CO";1;"UMTCGI03"
10;"URNMXE01J";"NE";1;"URNEXZ03"
8;"UBATPT01A";"BASE";1;"UBATPT02"
9;"UMGARX05J";"MG";1;"UMGARX07"
12;"UROJAW01F";"CO";1;"UROJAW04"
12;"UGORVD35I";"CO";1;"UGORVD09"
8;"UMSDOS04J";"CO";2;"UMSDOS01,WMSDOS01"
13;"URNMCI05B";"NE";2;"URNMCI12,WRNMCI04"
11;"UPBLGC02J";"NE";1;"UPBLGC01"
12;"UPBTAB04M";"NE";16;"UPBTAB01,UPBTAB03,UPBTAB05,UPBTAB07,UPBTAB12,UPBTAB13,UPBTAB17,UPBTAB22,UPBTABI1,WPBTAB01,WPBTAB03,WPBTAB05,WPBTAB07,WPBTAB12,WPBTAB17,WPBTAB22"
7;"UPITER09M";"NE";1;"UPITER41"
12;"UMGBBC12I";"MG";1;"UMGBBC04"
6;"UBALFS16F";"BASE";2;"UBALFS06,UBALFS07"
9;"UBAVCZ04A";"BASE";3;"UBAVCZ02,UBAVCZ03,UBAVCZ07"
14;"UCEEDS08G";"NE";2;"UCEEDS03,UCEEDSI1"
14;"UMGBET081";"MG";1;"UMGBET10"
9;"WDFSQS12K";"CO";1;"UDFSQS48"
10;"UPEGVT05G";"NE";1;"UPEGVT03"
8;"UALTNV01G";"NE";2;"UALTNV02,UALTNV03"
11;"UDFSQS78E";"CO";6;"UDFSQS19,UDFSQS80,UDFSQS96,UDFSQSA0,UDFSQSI7,UDFSQSIH"
11;"UMGPAM111";"MG";19;"CMGPAMI6,KMGPAMI6,UMGCOW31,UMGOUP04,UMGOUP08,UMGOUPI2,UMGPAM04,UMGPAM05,UMGPAM07,UMGPAM12,UMGPAM27,UMGPAM28,UMGPAM30,UMGPAM34,UMGPAMI2,UMGPAMI3,UMGPAMI6,VMGPAMI6,WMGPAMI6"
10;"UCERUS03K";"NE";1;"UCERUS02"
10;"UPENDT10B";"NE";4;"UPEEPH01,UPEEPH11,UPENDT13,UPEOLD01"
14;"UCERUS03G";"NE";1;"UCERUS02"
14;"UDFTAG71F";"CO";5;"UDFTAG05,UDFTAG24,UDFTAG49,UDFTAG93,UDFTAG96"
10;"UMTVAZ11A";"CO";1;"UMTVAZ19"
11;"UPEMDL10I";"NE";21;"UPEBVT02,UPEBVT03,UPECOW06,UPECOW09,UPECOW21,UPECOW24,UPECOW25,UPECOW27,UPECOW28,UPEEPH06,UPEEPH12,UPEEPH13,UPEEPH34,UPEEPHI3,UPEMDL04,UPEMDL05,UPEMDL07,UPEMDL11,UPEMDL15,UPEMDL16,WPEEPH06"
6;"UGOACG16K";"CO";1;"UGOACG30"
14;"UMGURA122";"MG";2;"UMGURA10,UMGURA18"
9;"UROPVO14G";"CO";1;"UROPVO40"
10;"URNTIB01N";"NE";1;"URNTIB02"
7;"UDFSQS17M";"CO";2;"UDFSQS0C,UDFSQS0M"
14;"UGOGNA0EG";"CO";1;"UGOGNA81"
14;"UMGCTG310";"MG";1;"UMGCTG37"
11;"UMGBRT162";"MG";2;"UMGBRT14,UMGBRT20"
6;"UPECRU03A";"NE";2;"UPECRU01,UPECRU11"
8;"UPRGRP02J";"PRSC";2;"UPRGRP04,UPRGRP15"
13;"UGOLZA18K";"CO";3;"UGOLZA04,UGOLZA16,WGOLZA04"
14;"UMSCPE1PE";"CO";2;"UMSCPE1T,UMSCPE25"
8;"UDFSQS14B";"CO";1;"UDFSQS48"
11;"UMSCPE85N";"CO";1;"UMSCPE77"
6;"UESCAR33J";"ES";4;"UESCAR23,UESVVE05,UESVVE16,WESVVE05"
14;"UMSCPE92A";"CO";3;"UMSCPE02,UMSCPE06,UMSCPE72"
10;"USCBNU16C";"PRSC";2;"USCBNU27,USCBNUI8"
11;"UPRPGO08C";"PRSC";1;"UPRPGO04"
10;"UMGBEL17I";"MG";1;"UMGBEL28"
14;"UBACAR08C";"BASE";1;"UBALFS19"
14;"UMGOUP05I";"MG";1;"UMGOUP09"
12;"UMSCPE85F";"CO";1;"UMSCPE77"
14;"UPICPW01I";"NE";1;"UPICPW02"
8;"UDFSOB11A";"CO";1;"UDFSOB43"
6;"UDFSOB39G";"CO";1;"UDFSOB23"
10;"UMGEXT01K";"MG";1;"UMGEXT02"
9;"UTOTAQ06N";"CO";2;"UTOTAQ02,UTOTAQ12"
10;"UPRLDA31J";"PRSC";2;"UPRLDA16,UPRLDAI8"
10;"UMGOPR06I";"MG";1;"UMGOPR09"
10;"UMTBAG08C";"CO";2;"UMTBAG03,UMTBAG10"
8;"URNMXE01B";"NE";1;"URNEXZ03"
12;"UPEOLD10G";"NE";2;"UPEOLD04,UPEOLD28"
8;"UPITER09A";"NE";1;"UPITER41"
12;"UGOCDO04N";"CO";1;"UGOLZA83"
11;"UMGCLF02N";"MG";3;"UMGCLF01,UMGCLF04,UMGCLF13"
14;"UTOGUR01B";"CO";1;"UTOGUR03"
12;"UPEBOV03E";"NE";7;"UPEBOV06,UPEBOV15,UPEBOV24,UPEBOV30,UPEBOV41,UPEBOVI1,WPEBOV06"
7;"UBACARR6K";"BASE";3;"UBASMF06,UBASMF11,UBASMF19"
13;"UGOJTI01C";"CO";2;"UGOJTI02,UGOJTI03"
12;"UGOALS04B";"CO";1;"UGOALS03"
12;"UDFSQS68G";"CO";20;"UDFSQS0H,UDFSQS0L,UDFTAG10,UDFTAG16,UDFTAG19,UDFTAG22,UDFTAG30,UDFTAG31,UDFTAG35,UDFTAG36,UDFTAG39,UDFTAG59,UDFTAG80,UDFTAG85,UDFTAG87,UDFTAGA4,UDFTAGA5,UDFTAGI2,WDFTAG22,WDFTAG39"
10;"UBAFSA08B";"BASE";4;"UBAFSA05,UBAFSA34,UBAFSA45,UBAFSAI6"
14;"UCEJNE14A";"NE";2;"UCEJNE03,UCEJNE10"
8;"UMSCPE0EB";"CO";1;"UMSCPE88"
12;"UGOCLV03J";"CO";2;"UGOCLV02,WGOCLV02"
14;"URNPIM11E";"NE";6;"URNPIM01,URNPIM05,URNPTB03,URNPTB10,WRNPTB03,WRNPTB10"
14;"UMGSLG100";"MG";1;"UMGSLG08"
9;"USCBNU17I";"PRSC";1;"USCBNU28"
10;"UMGFTA04K";"MG";3;"UMGBEL01,UMGBEL18,UMGFTA27"
6;"UGOALS21C";"CO";1;"UGOALS09"
6;"UPITER38F";"NE";3;"UPITER47,UPITER50,UPITER79"
6;"URNMRO05F";"NE";1;"URNMRO12"
14;"UPEIPS30O";"NE";6;"UPEBOV01,UPEBOV03,UPEBOV22,UPEBOV23,UPEBOV36,WPEBOV01"
9;"UPEBVT25V";"NE";3;"UPEBOV09,UPEBOV11,UPEBOVI2"
11;"UDFSQS96J";"CO";7;"UDFSQS12,UDFSQS14,UDFSQS46,UDFSQS48,UDFSQS56,WDFSQS12,WDFSQS56"
12;"UGOGNA12M";"CO";16;"UGOGNA03,UGOGNA0Q,UGOGNA0R,UGOGNA0W,UGOGNA15,UGOGNA19,UGOGNA1B,UGOGNA21,UGOGNA25,UGOGNA42,UGOGNA43,UGOGNA49,UGOGNA50,UGOGNAI4,UGOGNAI5,WGOGNA42"
6;"UPEIPJ11J";"NE";2;"UPEIPJ06,UPEIPJ09"
7;"UBACAJ08B";"BASE";3;"UBACAB06,UBACAB23,UBACAB24"
13;"UGOCLV19K";"CO";2;"UGOCLV02,WGOCLV02"
7;"UMGRBN09O";"MG";1;"UMGRBN06"
6;"URNMRO09I";"NE";1;"URNMRO17"
8;"UROPVO33J";"CO";3;"UROPVO22,UROPVO58,WROPVO22"
14;"UGOGNA3JF";"CO";2;"UGOGNA74,UGOGNAC7"
11;"UPRMGA25A";"PRSC";3;"UPRMGA15,UPRMGA17,UPRMGA20"
7;"UTOPMJ02E";"CO";1;"UTOPMJ21"
8;"UGORVD21A";"CO";3;"UGORVD01,UGORVD10,UGORVD36"
14;"UGORVD12E";"CO";1;"UGORVD10"
9;"UGOACG45M";"CO";1;"UGOACG15"
10;"UPRMGA14C";"PRSC";1;"UPRMGA24"
7;"USCFNS50E";"PRSC";1;"USCFNS17"
6;"UMTCBA77E";"CO";2;"UMTCBA70,UMTCBAA1"
10;"UMGJZF230";"MG";3;"UMGJZF26,UMGJZF54,UMGJZFI1"
6;"UBACEN22A";"BASE";29;"UBABON01,UBABON02,UBABON03,UBABON04,UBABON05,UBABON06,UBABON07,UBABON10,UBABON11,UBABON12,UBABON15,UBABON16,UBABON17,UBABON18,UBABON20,UBABON21,UBABON25,UBABON27,UBABON28,UBABON30,UBABON33,UBACEN04,UBACEN05,UBACEN06,UBACEN11,UBACEN15,UBACEN16,UBACEN17,UBACEN20"
9;"UACRBO09F";"CO";2;"UACRBO10,UACRBO30"
9;"UESCAR012";"ES";1;"UESVVE16"
14;"UPITER28B";"NE";1;"UPITER50"
8;"UDFTAG10F";"CO";3;"UDFGMA19,UDFSQS0K,UDFSQSA6"
13;"UMSDOS02F";"CO";3;"UMSDOS03,UMSDOS11,WMSDOS03"
14;"UGOGNA58C";"CO";1;"UGOGNA2Y"
8;"UMGULA191";"MG";1;"UMGULA28"
9;"UPEJBO11G";"NE";2;"UPEJBO07,WPEJBO07"
13;"UESCIT04I";"ES";2;"UESCIT12,UESCIT14"
8;"UGOANS51K";"CO";3;"UGOANS08,UGOANS30,UGOANS60"
6;"UDFSQS31A";"CO";5;"UDFSQS03,UDFSQS19,UDFSQS80,UDFSQSA0,UDFSQSIH"
11;"UMTCBA97G";"CO";4;"UMTVAZ04,UMTVAZ10,UMTVAZ21,UMTVAZ34"
12;"UPEOLD04O";"NE";1;"UPEOLD01"
9;"UPIPCZ01E";"NE";1;"UPIPCZ06"
14;"UMTCBA08O";"CO";3;"UMTCBA03,UMTCBA13,UMTCBA73"
12;"UBAJQE02I";"BASE";1;"UBAJQE06"
6;"UMGBEL14M";"MG";95;"UMGBEL01,UMGBEL02,UMGBEL03,UMGBEL04,UMGBEL05,UMGBEL06,UMGBEL07,UMGBEL08,UMGBEL09,UMGBEL10,UMGBEL15,UMGBEL16,UMGBEL17,UMGBEL18,UMGBEL19,UMGBEL20,UMGBEL22,UMGBEL28,UMGBELI1,UMGBELI2,UMGCEN01,UMGCEN02,UMGCEN03,UMGCEN04,UMGCEN05,UMGCEN06,UMGCEN07,UMGCEN08,UMGCEN09,UMGCEN10,UMGCEN11,UMGCEN12,UMGCEN15,UMGCEN16,UMGCEN17,UMGCEN20,UMGCEN21,UMGCEN22,UMGCEN23,UMGCEN24,UMGCEN25,UMGCEN27,UMGCEN36,UMGCEN38,UMGCENI2,UMGCENI5,UMGCENI6,UMGCENS1,UMGCENS2,UMGCJA02,UMGCJA06,UMGCJA07,UMGCJA09,UMGCJA10,UMGCJA13,UMGCJA16,UMGCOW34,UMGCOW35,UMGCOW37,UMGFTA01,UMGFTA03,UMGFTA04,UMGFTA06,UMGFTA24,UMGFTA25,UMGFTA27,UMGFTA30,UMGFTAI1,UMGFTAI2,UMGFTAS2,UMGOUP03,UMGOUP18,UMGSAV01,UMGSAV02,UMGSAV04,UMGSAV05,UMGSAV06,UMGSAV07,UMGSAV08,UMGSAV09,UMGSAV10,UMGSAV11,UMGSAV12,UMGSAV13,UMGSAV15,UMGSAV16,UMGSAV17,UMGSAV18,UMGSAV20,UMGSAV23,UMGSAVI1,UMGSAVI2,UMGSAVI3,UMGSAVS1,UMGSAVS2"
7;"UMGMCR031";"MG";1;"UMGMCR02"
7;"UPBLGC02B";"NE";1;"UPBLGC01"
9;"UBACARR9C";"BASE";1;"UBACAR25"
11;"UCEMVA01B";"NE";1;"UCEMVA02"
8;"UTOPMJ05O";"CO";1;"UTOPMJ13"
9;"UCEQXM04F";"NE";1;"UCEQXM01"
8;"UPITER59C";"NE";2;"UPITER34,UPITER94"
10;"UACRBO17C";"CO";2;"UACRBO11,WACRBO11"
12;"UACSGMR1J";"CO";1;"UACSGM01"
10;"UALCLI28G";"NE";6;"UALCLI01,UALCLI06,UALCLI18,UALCLI20,UALCLI30,WALCLI11"
14;"UGOGNA58E";"CO";3;"UGOGNA0O,UGOGNAB0,UGOGNAC0"
13;"UMGRBN041";"MG";1;"UMGRBN07"
7;"UDFSQS0HK";"CO";1;"UDFTAG10"
14;"UMTCBA73O";"CO";1;"UMTCBA51"
8;"UPBCGE25C";"NE";1;"UPBCGE11"
14;"UPBCRI03M";"NE";1;"UPBCRI10"
6;"UPECRU11K";"NE";4;"UPECRU04,UPECRU12,UPECRU14,WPECRU04"
10;"UGOJTI03A";"CO";5;"UGOJTI01,UGOJTI02,UGOJTI05,UGOJTI09,WGOJTI01"
12;"UMTCBA39J";"CO";2;"UMTCBA11,UMTCBAA2"
6;"UPBSPH05C";"NE";2;"UPBSPH01,UPBSPH02"
10;"UGOJTI05J";"CO";3;"UGOJTI01,UGOJTI06,WGOJTI01"
11;"UGOLZA02N";"CO";4;"UGOLZA01,UGOLZA11,UGOLZA18,UGOLZA26"
7;"UPBTAB04E";"NE";8;"UPBTAB03,UPBTAB05,UPBTAB12,UPBTAB13,UPBTABI1,WPBTAB03,WPBTAB05,WPBTAB12"
6;"UBALFS25B";"BASE";2;"UBALFS04,UBALFS11"
10;"UGOCLV11M";"CO";1;"UGOCLV07"
7;"UMGJZF140";"MG";1;"UMGJZF18"
11;"UDFSQSX2E";"CO";5;"UDFSQS06,UDFSQS0D,UDFSQS51,UDFSQS66,UDFSQS73"
7;"UMGCLF03I";"MG";1;"UMGCLF02"
10;"UPITER36C";"NE";1;"UPITER12"
10;"UDFGMA03K";"CO";1;"UDFGMA10"
12;"UGOGNA2CI";"CO";1;"UGOTDA03"
13;"UPEEAA04C";"NE";1;"UPEEAA03"
9;"UPITER51A";"NE";4;"UPITER09,UPITER17,UPITER30,UPITER83"
8;"UPECBOR4E";"NE";1;"UPECBO11"
13;"UPESZC04G";"NE";2;"UPESZC05,UPESZC11"
13;"UBACOW07B";"BASE";10;"UBAAMA03,UBAAMA12,UBAAMA13,UBAAMA17,UBAAMA23,UBAAMA29,UBAAMA45,UBAAMA50,UBAAMAI5,UBACOW08"
11;"UBAIRA03B";"BASE";2;"UBAIRA01,UBAIRA05"
12;"UGOGNAB1O";"CO";3;"UGOGNA3M,UGOGNA52,WGOGNA52"
12;"UMGMCR011";"MG";1;"UMGMCR02"
10;"UMTROI06N";"CO";5;"UMTROI03,UMTROI07,UMTROI10,UMTROII1,WMTROI09"
12;"UGOGNA64N";"CO";3;"UGOGNA05,UGOGNA54,UGOGNA94"
7;"UGOANS25F";"CO";7;"UGOANS03,UGOANS17,UGOANS18,UGOANS32,UGOANS44,UGOANS57,WGOANS03"
14;"UMGIGN021";"MG";1;"UMGIGN01"
9;"UMSDOS22K";"CO";2;"UMSDOS05,WMSDOS05"
12;"UPRCSF48A";"PRSC";2;"UPRCSF05,UPRCSF08"
14;"UPRLDA01S";"PRSC";1;"UPRLDA06"
14;"UMTVAZ06E";"CO";1;"UMTCBAA9"
8;"UMTROI16M";"CO";9;"UMTROI03,UMTROI05,UMTROI06,UMTROI07,UMTROI08,UMTROI10,UMTROI13,UMTROII1,WMTROI09"
10;"UGOANS14A";"CO";2;"UGOANS15,UGOANS47"
14;"UGOGNA56A";"CO";2;"UGOGNA45,UGOGNA55"
10;"UDFTAG18C";"CO";8;"UDFGMA22,UDFTAG0C,UDFTAG29,UDFTAG38,UDFTAG42,UDFTAG44,UDFTAG73,WDFTAG29"
13;"UDFSQS97G";"CO";4;"UDFSQS23,UDFSQS29,UDFSQS64,UDFSQS84"
9;"UGOACG18A";"CO";1;"UGOACG06"
7;"UPRCBX04B";"PRSC";1;"UPRCBX09"
9;"UDFSQS48G";"CO";2;"UDFSQS14,UDFSQS46"
8;"UMGULA39I";"MG";4;"UMGULA16,UMGULA26,UMGULA33,UMGULA34"
10;"USCJVE06A";"PRSC";1;"USCJVE03"
6;"UTOARN07I";"CO";1;"UTOARN14"
12;"UMGCTG142";"MG";1;"UMGBET18"
11;"URNCAY02K";"NE";1;"URNCAY03"
10;"UDFSOB23O";"CO";1;"UDFSOB50"
8;"UMGCTG240";"MG";3;"UMGCTG31,UMGCTG37,UMGCTGI4"
14;"UMGPRT01K";"MG";1;"UMGPRT02"
7;"UGOACG18E";"CO";1;"UGOACG06"
